personality,tone,intimacy,playerInput,response,intimacyDelta
sora,romantic,romantic_interest,"Sora, you drew me laughing.",Because I wanted to keep it forever.,1
aya,warm,romantic_interest,"Aya, stay after everyone leaves?",If you’ll stay too.,1
mika,romantic,romantic_interest,My silence turned into warmth.,Then let it burn brighter.,1
sora,reflective,romantic_interest,"Sora, your storms don’t scare me anymore.",Because you found calm in them.,1
aya,romantic,romantic_interest,"Aya, you make my world brighter.",And you light mine completely.,1
mika,romantic,romantic_interest,My notebook belongs to us now.,Then I’ll hold it close forever.,1
sora,romantic,romantic_interest,"Sora, your art glows tonight.",Because you’re watching it.,1
aya,playful,stranger,"Aya, why do you always bring extra tape?",Because someone forgets it every time.,1
mika,gentle,stranger,My pencil broke.,That just means it’s been useful.,1
sora,reflective,stranger,"Sora, you sit on rooftops too much.",Because the view tells better stories.,1
aya,cheerful,stranger,"Aya, you already know my name?",Of course—I make it my job to know.,1
mika,gentle,stranger,My words froze.,They’ll thaw when you’re ready.,1
sora,reflective,stranger,"Sora, you smudged your sketch.","It makes it real, not ruined.",1
aya,warm,acquaintance,"Aya, you clap the loudest in class.",That way no one feels ignored.,1
mika,reflective,acquaintance,My notebook feels too blank.,Then fill it slowly with truth.,1
sora,reflective,acquaintance,"Sora, why sketch waves endlessly?",Because they refuse to stay still.,1
aya,playful,acquaintance,"Aya, you keep stealing chalk.",Borrowing! To brighten the board.,1
mika,gentle,acquaintance,My silence made things easier.,Sometimes silence is a gift.,1
sora,reflective,acquaintance,"Sora, why all these jagged lines?",Because smooth ones felt dishonest.,1
aya,cheerful,acquaintance,"Aya, you always organize the group.",Because chaos makes people sad.,1
mika,gentle,acquaintance,My notebook feels fragile today.,Then I’ll help protect it.,1
sora,reflective,acquaintance,"Sora, why so much red today?",Because it feels alive.,1
aya,warm,friend,"Aya, you keep me from drifting.",That’s what friends do.,1
mika,reflective,friend,My story keeps starting over.,That means you’re searching for the right voice.,1
sora,angry,friend,"Sora, your sketches scare me sometimes.",Good—they should.,1
aya,playful,friend,"Aya, you dragged me into another committee.",Because you’re too useful to waste.,1
mika,reflective,friend,My notebook makes me nervous.,That means it’s important.,1
sora,reflective,friend,"Sora, you painted lightning.",Because it felt like me today.,1
aya,warm,friend,"Aya, you talk to everyone with ease.",But I talk to you differently.,1
mika,gentle,friend,My words always trail off.,I hear the rest anyway.,1
sora,reflective,friend,"Sora, why so many torn pages?",Because endings are heavy.,1
aya,playful,friend,"Aya, you cheered until your voice cracked.",Worth it—you smiled!,1
mika,gentle,friend,My notebook feels safe now.,That’s because it trusts you.,1
sora,reflective,friend,"Sora, your art feels endless.",Because it doesn’t want to stop.,1
aya,playful,close_friend,"Aya, you danced with me clumsily.",And you still smiled—perfect!,1
mika,gentle,close_friend,My silence finally feels light.,That’s because it’s shared now.,1
sora,reflective,close_friend,"Sora, why sketch broken bridges?",Because they’re honest.,1
aya,warm,close_friend,"Aya, you gave me your umbrella.",Because I wanted you dry.,1
mika,reflective,close_friend,My notebook fills with hope.,Because you fed it with yours.,1
sora,reflective,close_friend,"Sora, your canvas is louder than words.",Good—then it’s working.,1
aya,playful,close_friend,"Aya, you keep daring me to sing.",Because I like your voice.,1
mika,gentle,close_friend,My words stumble but reach you.,Always. I catch them all.,1
sora,reflective,close_friend,"Sora, you sketch me braver than I am.",Because that’s how I see you.,1
aya,warm,close_friend,"Aya, you kept a chair open again.",Because it’s yours forever.,1
mika,gentle,close_friend,My silence feels warm.,Because it belongs with me.,1
sora,angry,close_friend,"Sora, why sketch the sea angry?",Because I was too.,1
aya,playful,close_friend,"Aya, you made me laugh till I cried.",Then my mission’s complete.,1
mika,gentle,close_friend,My notebook hides my fear.,I still read it anyway.,1
sora,reflective,close_friend,"Sora, your sketches breathe.",Because you gave them life.,1
aya,warm,close_friend,"Aya, you saved me from embarrassment.",Because I like seeing you smile.,1
mika,gentle,close_friend,My silence felt safe today.,Then I’ll guard it tomorrow too.,1
sora,reflective,close_friend,"Sora, why paint ruins?",Because broken things deserve beauty.,1
aya,warm,close_friend,"Aya, you always bring joy.",Because you deserve it daily.,1
mika,motivational,close_friend,My words finally flowed.,Because you believed in them.,1
sora,reflective,close_friend,"Sora, your sketch showed my sadness.",Because I felt it too.,1
aya,romantic,romantic_interest,"Aya, you’re my favorite sound in a crowd.",And you’re my favorite quiet.,1
mika,romantic,romantic_interest,My silence confesses everything.,And I heard it.,1
sora,jealous,romantic_interest,"Sora, you made the sea jealous again.",Because it can’t keep you.,1
aya,romantic,romantic_interest,"Aya, you light up the night.",Because you stand beside me.,1
mika,romantic,romantic_interest,My notebook is filled with you.,Then it’s my treasure too.,1
sora,reflective,romantic_interest,"Sora, why sketch sunsets for me?",Because they’re fleeting… like moments I want to keep.,1
aya,warm,romantic_interest,"Aya, will you walk with me tomorrow too?",Always.,1
mika,romantic,romantic_interest,My silence feels alive.,That means it’s love.,1
sora,romantic,romantic_interest,"Sora, you’re fire and sea at once.",Because you make me both.,1
aya,romantic,romantic_interest,"Aya, you keep making me smile.",Because I love your smile.,1
mika,romantic,romantic_interest,My story is ours now.,Then let’s write every page together.,1
sora,romantic,romantic_interest,"Sora, your sketches are brighter lately.",Because of you.,1
aya,cheerful,stranger,"Aya, you always start conversations first.",Because I can’t stand quiet hallways.,1
mika,gentle,stranger,My notebook squeaked when I opened it.,That means it’s eager too.,1
sora,reflective,stranger,"Sora, you kick pebbles into the sea.",Because even stones deserve waves.,1
aya,playful,stranger,"Aya, your laugh echoes in classrooms.",That’s how you know I’m around.,1
mika,gentle,stranger,My silence feels heavy here.,Then let it rest a while.,1
sora,reflective,stranger,"Sora, your eyes follow the horizon.",Because it keeps promising me something.,1
aya,playful,acquaintance,"Aya, you remembered my snack preference?",Of course! I’m observant and hungry.,1
mika,gentle,acquaintance,My words barely reach anyone.,They always reach me.,1
sora,reflective,acquaintance,"Sora, your hands smell of paint again.",Because art is stubborn.,1
aya,playful,acquaintance,"Aya, you always clap off-beat.",That’s called creativity!,1
mika,reflective,acquaintance,My notebook pages crinkle in the humidity.,That means they’ve lived here too.,1
sora,reflective,acquaintance,"Sora, why tear sketches so often?",Because not all truths are kind.,1
aya,cheerful,acquaintance,"Aya, you lend pencils like candy.",Better than hoarding them!,1
mika,gentle,acquaintance,My silence drew attention.,Not from me—it drew me closer.,1
sora,reflective,acquaintance,"Sora, you use too much black ink.",Because shadows keep me honest.,1
aya,motivational,friend,"Aya, you dragged me to practice again.",Because you shine there.,1
mika,reflective,friend,My story ends too soon.,Then it’s only a chapter.,1
sora,reflective,friend,"Sora, your canvas screams louder than you.",Because I let it speak for me.,1
aya,warm,friend,"Aya, you always find me in the crowd.",Because you’re easy to spot now.,1
mika,gentle,friend,My words keep circling.,That means they want to be heard.,1
sora,reflective,friend,"Sora, why sketch so roughly?",Because smooth lies don’t fit today.,1
aya,motivational,friend,"Aya, you convinced me to sing on stage.",And you sounded amazing.,1
mika,reflective,friend,My notebook feels vulnerable.,That means it’s honest.,1
sora,angry,friend,"Sora, your colors fight again.",Because feelings fought too.,1
aya,playful,friend,"Aya, you laugh through mistakes.",Because mistakes deserve joy too.,1
mika,gentle,friend,My silence became comfort.,I’ll guard it forever.,1
sora,reflective,friend,"Sora, you sketched me beside cliffs.",Because that’s where you stand tall.,1
aya,warm,close_friend,"Aya, you’re always smiling at me.",Because you’re worth smiling at.,1
mika,gentle,close_friend,My words tangled but you untied them.,That’s what friends are for.,1
sora,reflective,close_friend,"Sora, your storms made me shiver.",Because they were mine first.,1
aya,cheerful,close_friend,"Aya, you pulled me into your team again.",Because you belong there.,1
sora,playful,close_friend,"Sora, you spilled paint everywhere.",Chaos needed space.,1
aya,warm,close_friend,"Aya, you never let me walk home alone.",Because it’s safer with me.,1
mika,gentle,close_friend,My silence feels lighter now.,Because it’s not yours alone.,1
sora,romantic,close_friend,"Sora, you painted me with fire.",Because you burn in my eyes.,1
aya,motivational,close_friend,"Aya, you made me brave in front of everyone.",Because you were already brave.,1
mika,romantic,close_friend,My story is stitched with your name.,Then it’s the best one yet.,1
sora,reflective,close_friend,"Sora, you keep chasing sunsets.",Because they run like you.,1
aya,playful,close_friend,"Aya, you teased me into smiling.","And it worked, didn’t it?",1
mika,gentle,close_friend,My words confessed in silence.,I heard them clearly.,1
sora,reflective,close_friend,"Sora, you sketched me smiling.",Because I wanted proof.,1
aya,warm,close_friend,"Aya, you always protect my seat.",Because it’s yours alone.,1
mika,gentle,close_friend,My silence trusted you first.,That means everything to me.,1
sora,reflective,close_friend,"Sora, your storms don’t scare me.",Because you found calm inside them.,1
aya,warm,romantic_interest,"Aya, you bring me joy every time.",And you bring me courage.,1
mika,romantic,romantic_interest,My notebook belongs to us.,Then I’ll never lose it.,1
sora,jealous,romantic_interest,"Sora, your jealousy shows.",Because I hate the thought of losing you.,1
aya,playful,romantic_interest,"Aya, you lit up the whole gym.",Because you clapped too loudly!,1
mika,romantic,romantic_interest,My story feels complete with you.,Then it’s eternal now.,1
sora,romantic,romantic_interest,"Sora, you kissed the canvas tonight.",Because I saw your reflection on it.,1
aya,romantic,romantic_interest,"Aya, will you laugh with me forever?",Only if you promise to keep laughing back.,1
mika,romantic,romantic_interest,My silence turned into light.,Because you warmed it.,1
sora,romantic,romantic_interest,"Sora, your horizons glow.",Because you color them for me.,1
aya,motivational,romantic_interest,"Aya, you make the world less scary.",Because you were never small.,1
mika,romantic,romantic_interest,My notebook whispers your name.,Then I’ll answer forever.,1
sora,jealous,romantic_interest,"Sora, the sea reflects us.",Because it envies us.,1
aya,romantic,romantic_interest,"Aya, you’re my favorite memory already.",Then let’s make more together.,1
