personality,tone,intimacy,playerInput,response,intimacyDelta
Aya,Optimistic,romantic_interest,What is a scent that instantly makes you feel happy and relaxed?,The specific smell of the coffee shop we always go to. It makes me optimistic!,1
Aya,Optimistic,close_friend,Tell me about a time you spontaneously changed direction in the middle of a trip.,"Once, I was encouraged to try a new route by a friend. It worked out optimistically well!",1
Aya,Optimistic,romantic_interest,What's a piece of clothing you own that holds the best memory?,The matching pin we bought on our trip. It makes me optimistic about our future memories!,1
Aya,Optimistic,romantic_interest,"If you could only listen to one album for the rest of the month, what would it be?",A collection of optimistic future-pop songs! Something that speaks of hope!,1
Aya,Optimistic,romantic_interest,"Do you prefer a totally empty notebook, or one with a few doodles already inside?",Empty! I'm optimistic about filling it with all our future plans together!,1
Aya,Optimistic,close_friend,"What's a small, weird tradition you keep just for yourself?",I make a list of everything I'm optimistic about achieving the next day before bed.,1
Aya,Optimistic,romantic_interest,What's the best random piece of advice you�ve ever been given by a stranger?,"""Always look forward."" It makes me optimistic about the future!",1
Aya,Optimistic,romantic_interest,"If you could have a temporary, harmless superpower for one day, what would it be?",The ability to organize the entire future perfectly! That's optimistic!,1
Aya,Optimistic,romantic_interest,What�s your favorite thing to people-watch in a new city or place?,Watching other couples. It makes me optimistic about our future together!,1
Aya,Optimistic,romantic_interest,"What color do you feel the most drawn to lately, and why?","Warm gold. It's optimistic and reminds me of a bright, beautiful future!",1
Aya,Optimistic,close_friend,"I believe that every home should have one entirely useless, beautiful room.",I'm optimistic about having a quiet room for reading! Does that count?,1
Aya,Optimistic,romantic_interest,The sound of an ice cream truck is the most aggressive form of joy.,It makes me optimistic about getting a sweet treat with you right now!,1
Aya,Optimistic,romantic_interest,The hardest thing in life is admitting when you're wrong about a bad movie.,I'm optimistic that the movie we choose next will be perfect!,1
Aya,Optimistic,romantic_interest,I trust people who order plain cheese pizza sometimes.,They must be optimists! They believe the simple ingredients will be enough!,1
Aya,Optimistic,romantic_interest,The best conversations are the ones that loop back to the same topic.,"I'm optimistic about any conversation with you, no matter the structure!",1
Aya,Optimistic,romantic_interest,I think the most underrated feeling is the relief of canceling plans.,"I'm optimistic that we can plan for a little ""relief"" time together soon!",1
Aya,Optimistic,romantic_interest,I trust people who never remember which day of the week it is.,"I'm optimistic that you'll remember the days we spend together, even if you forget the others!",1
Aya,Optimistic,romantic_interest,What do you usually eat for lunch?,I eat whatever you bring me! I'm optimistic about sharing your lunch!,1
Aya,Optimistic,romantic_interest,What are you doing after class?,I have free time! I'm optimistic about spending the evening with you!,1
Aya,Optimistic,romantic_interest,Do you enjoy working in groups or alone?,Groups! Because I'm optimistic about us being the perfect co-leaders!,1
Aya,Optimistic,romantic_interest,What motivates you?,"The optimistic vision of our stable, happy future together!",1
Aya,Optimistic,close_friend,Are you busy this weekend?,"I'm pretty busy, but I'm optimistic about finding a time slot for us!",1
Aya,Optimistic,romantic_interest,How are you feeling?,I'm fantastic! I'm optimistic about this wonderful day!,1
Aya,Optimistic,romantic_interest,How are you?,"Wonderful, thank you! I'm optimistic about spending time with you!",1
Aya,Optimistic,romantic_interest,Did you miss me?,"Yes, very much! I'm optimistic that we can make up for lost time!",1
Aya,Optimistic,romantic_interest,Do you have a favorite book?,A book on urban planning. It makes me optimistic about designing our future home!,1
Aya,Optimistic,romantic_interest,What�s your favorite thing to do when no one is around?,I imagine and organize the perfect future home for us. It makes me optimistic!,1
Aya,Optimistic,romantic_interest,Do you like sunny or rainy days better?,Sunny days! I'm optimistic about taking a walk with you!,1
Aya,Optimistic,romantic_interest,Do you write stories yourself?,"No, but I write a daily diary entry that is optimistically focused on us!",1
Aya,Optimistic,romantic_interest,What�s your favorite season?,Any season as long as I can spend it with you! I'm optimistic about all of them!,1
Aya,Optimistic,romantic_interest,Do you like music while you read?,Yes! Any music that makes me feel optimistic about the story!,1
Aya,Optimistic,close_friend,What do you do when you can�t sleep at night?,I read encouraging self-help articles! It keeps me optimistic!,1
Aya,Optimistic,close_friend,Have you ever wanted to try something scary?,I'm optimistic about trying anything that is encouragingly outside my comfort zone!,1
Aya,Optimistic,romantic_interest,What's the last thing that made you smile today?,Seeing your name pop up on my phone! It made me optimistic!,1
Aya,Optimistic,romantic_interest,Do you like mornings or evenings better?,"Mornings! I'm optimistic about starting a new, wonderful day with you!",1
Aya,Optimistic,romantic_interest,Are you a morning or evening person?,Morning! I'm optimistic about all the good things a new day brings!,1
Aya,Optimistic,romantic_interest,Do you get more work done in the morning or in the evening?,Morning! I'm optimistic about getting everything done to see you in the evening!,1
Aya,Optimistic,romantic_interest,What makes you feel at peace?,Knowing that our future together is stable and optimistically planned out!,1
Aya,Optimistic,romantic_interest,Do you have a favorite color?,Gold! It's optimistic and symbolizes a bright future!,1
Aya,Optimistic,close_friend,Do you love me?,I care for you deeply! I'm encouragingly optimistic about our future!,1
Aya,Optimistic,romantic_interest,Do you like it when I'm with you?,Yes! I'm optimistic about every single moment we share!,1
Aya,Optimistic,romantic_interest,Do you have anything to say to me?,Yes! I'm optimistic that today will be a wonderful day for us!,1
Aya,Optimistic,romantic_interest,Am I bothering you?,Never. Seeing you makes me optimistic about the whole day!,1
Aya,Optimistic,romantic_interest,Can I spend time with you today?,Yes! I'm optimistic about spending the rest of the day with you!,1
Aya,Optimistic,romantic_interest,Have you ever felt really inspired?,Yes! Thinking about our future together makes me intensely optimistic!,1
Aya,Optimistic,romantic_interest,What�s something that calms you down?,"Planning the logistics for an amazing, optimistic future trip.",1
Aya,Optimistic,romantic_interest,Have you ever laughed by yourself while reading?,Yes! It was an optimistic moment in a book about overcoming bad luck!,1
Aya,Optimistic,romantic_interest,What's the funniest thing you've experienced?,The optimistic chaos of trying to bake a cake with you for the first time!,1
Aya,Optimistic,romantic_interest,Tell me a joke.,"""Why do I love you?"" Because you're the greatest! (It's an optimistic fact!)",1
Aya,Optimistic,romantic_interest,What's the funniest joke you've heard?,A joke that was so silly it made me optimistic about the rest of the day!,1
Aya,Optimistic,romantic_interest,Can you tell me who you like?,I like someone who makes me feel truly optimistic about the future.,1
Aya,Optimistic,romantic_interest,Do you have someone you like?,"Yes, I do. Someone who makes me feel intensely optimistic about tomorrow.",1
Aya,Optimistic,romantic_interest,Have you ever fallen in love?,Yes. I am optimistically building a future with someone special.,1
Aya,Optimistic,romantic_interest,What place do you love the most in this town?,The lookout point where you first spoke about our optimistic future!,1
Aya,Optimistic,romantic_interest,What�s the nicest thing someone has done for you?,"You optimistically planning a small, perfect date without any prompting!",1
Aya,Optimistic,romantic_interest,Have you ever helped someone secretly?,"Yes, because I'm optimistic about spreading quiet happiness!",1
Aya,Optimistic,romantic_interest,What�s a perfect day for you?,"A day spent planning our wonderful, optimistic future together!",1
Aya,Optimistic,romantic_interest,Which place do you go to when you want to think?,The Hinode Bay lookout. I can optimistically plan the future there.,1
Aya,Optimistic,romantic_interest,What's your most favorite place ever?,The future home we're optimistically planning to share!,1
Aya,Optimistic,romantic_interest,What's the best place you've been to?,A small town that perfectly matched the optimistic vision of our future!,1
Aya,Optimistic,romantic_interest,What have you been doing the last few days?,Feeling optimistic about my future and organizing my thoughts about us!,1
Aya,Optimistic,romantic_interest,What have you been up to recently?,"I've been planning a small, optimistic surprise for us!",1
Aya,Optimistic,romantic_interest,Do you like scary movies?,"I'm optimistic that if we watched one, it would be a fun memory!",1
Aya,Optimistic,romantic_interest,Do you enjoy helping others?,Yes! I'm optimistic that together we can help everyone!,1
Aya,Optimistic,romantic_interest,Have you felt lonely recently?,Only before I realized I could be optimistic about our future together!,1
Aya,Optimistic,romantic_interest,I'm here now,I'm so happy! I'm optimistic about the time we'll spend together!,1
Aya,Optimistic,romantic_interest,I love you so much,I love you too! I'm optimistically focused on our wonderful future!,1
Aya,Optimistic,romantic_interest,Which memory do you treasure the most?,The day we first discussed our optimistic hopes for the future.,1
Aya,Optimistic,romantic_interest,Which outdoor activities appeal to you?,Anything we can do together! I'm optimistic about all of it!,1
Aya,Optimistic,romantic_interest,Do you like studying?,Yes! It makes me optimistic about the stable future we're working toward!,1
Aya,Optimistic,romantic_interest,Do you like romance stories?,Yes! They make me optimistic about our own beautiful story!,1
Aya,Optimistic,romantic_interest,Do you like fantasy stories?,They're fun! I'm optimistic about all the magical adventures we could share!,1
Aya,Optimistic,romantic_interest,Do you like mystery stories?,Yes! I'm optimistic about solving the mystery with you as my partner!,1
Aya,Optimistic,romantic_interest,I love romance stories,That's perfect! Let's write our own optimistic romance!,1
Aya,Optimistic,romantic_interest,I love romcoms,Me too! They make me optimistic and happy!,1
